# Constructed from biom file
#OTU ID	201406.WB.1A.SO	201406.WB.1B.SO	201406.WB.1C.SO	201406.WB.2A.SO	201406.WB.2B.SO	201406.WB.2C.SO	201406.WB.3A.SO	201406.WB.3B.SO	201406.WB.3C.SO	201406.WB.4A.SO	201406.WB.4B.SO	201406.WB.4C.SO	201506.WB.1A.S	201506.WB.1B.S	201506.WB.1C.S	201506.WB.2A.S	201506.WB.2B.S	201506.WB.2C.S	201506.WB.4A.S	201506.WB.4B.S	201506.WB.4C.S	201506.WB.6A.S	201506.WB.6B.S	201506.WB.6C.S	201507.WB.1A.S	201507.WB.1B.S	201507.WB.1C.S	201507.WB.2A.S	201507.WB.2B.S	201507.WB.2C.S	201507.WB.4A.S	201507.WB.4B.S	201507.WB.4C.S	201507.WB.6A.S	201509.WB.1A.S	201509.WB.1B.S	201509.WB.1C.S	201509.WB.2A.S	201509.WB.2B.S	201509.WB.2C.S	201509.WB.4A.S	201509.WB.4B.S	201509.WB.4C.S	201509.WB.6A.S	201509.WB.6B.S	201509.WB.6C.S	201601.WB.1A.S	201601.WB.1B.S	201601.WB.1C.S	201601.WB.2A.S	201601.WB.2B.S	201601.WB.2C.S	201601.WB.4A.S	201601.WB.4B.S	201601.WB.4C.S	201601.WB.6B.S	201601.WB.6C.S	taxonomy
AF083021.1.1708	0.0	0.0	467.0	4.0	671.0	0.0	0.0	0.0	148.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	46.0	42.0	0.0	0.0	0.0	371.0	9.0	0.0	145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	1230.0	834.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	456.0	0.0	0.0	Eukaryota; Opisthokonta; Metazoa; Nematoda; Chromadorea; Chromadorea_X; Pellioditis; Pellioditis_marina
FJ824131.1.1824	17.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	2285.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	772.0	840.0	612.0	42.0	60.0	23.0	88.0	530.0	32.0	26.0	26.0	17.0	0.0	89.0	Eukaryota; Rhizaria; Cercozoa; Filosa; Filosa_X; Filosa_XX; Discomonas; Discomonas_retusa
DQ790074.1.1830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	648.0	262.0	1053.0	473.0	752.0	158.0	98.0	660.0	87.0	343.0	Eukaryota; Opisthokonta; Metazoa; Annelida; Annelida_X; Annelida_XX
JN098198.1.1539	0.0	0.0	0.0	0.0	0.0	0.0	88.0	174.0	103.0	301.0	342.0	102.0	378.0	170.0	110.0	119.0	26.0	0.0	673.0	136.0	0.0	0.0	0.0	0.0	278.0	1189.0	355.0	72.0	90.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	38.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Dinophyceae_XX; Apicoporus; Apicoporus_parvidiaboli
AY238478.1.1752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2235.0	1016.0	1245.0	52.0	31.0	37.0	61.0	0.0	30.0	0.0	0.0	0.0	17.0	28.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	46.0	0.0	0.0	0.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Dinophyceae_XX; Thecadinium; Thecadinium_kofoidii
AY923876.1.1612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	585.0	302.0	815.0	760.0	497.0	143.0	69.0	362.0	202.0	217.0	Eukaryota; Opisthokonta; Metazoa; Mollusca; Gastropoda; Vetigastropoda
LC054948.1.1779	0.0	0.0	0.0	0.0	511.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	782.0	960.0	881.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	56.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.0	129.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	208.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Dinophyceae_XX
GU385629.1.1674	78.0	23.0	3.0	53.0	86.0	132.0	52.0	43.0	64.0	72.0	46.0	69.0	80.0	211.0	155.0	85.0	116.0	145.0	248.0	229.0	136.0	0.0	0.0	0.0	0.0	47.0	0.0	27.0	0.0	25.0	36.0	58.0	23.0	122.0	91.0	107.0	65.0	167.0	117.0	0.0	126.0	184.0	464.0	159.0	189.0	156.0	36.0	494.0	133.0	557.0	160.0	276.0	56.0	0.0	230.0	16.0	88.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Navicula
HQ907736.1.1742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	6.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	11.0	0.0	12.0	16.0	0.0	0.0	0.0	31.0	0.0	13.0	0.0	127.0	636.0	284.0	1326.0	1246.0	1091.0	159.0	32.0	728.0	131.0	254.0	Eukaryota; Opisthokonta; Metazoa; Mollusca; Polyplacophora; Polyplacophora_X
AF274252.1.1754	85.0	0.0	12.0	1954.0	1743.0	2148.0	377.0	571.0	583.0	36.0	51.0	126.0	22.0	12.0	17.0	0.0	4.0	15.0	251.0	204.0	232.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	9.0	0.0	0.0	16.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Dinophyceae_XX
AB430602.1.1781	0.0	0.0	0.0	0.0	62.0	28.0	50.0	30.0	63.0	38.0	0.0	0.0	135.0	410.0	327.0	151.0	194.0	230.0	105.0	195.0	94.0	0.0	0.0	0.0	133.0	120.0	101.0	0.0	134.0	87.0	46.0	60.0	0.0	131.0	102.0	75.0	165.0	321.0	285.0	157.0	125.0	142.0	523.0	115.0	191.0	216.0	43.0	211.0	53.0	251.0	95.0	200.0	0.0	28.0	138.0	14.0	33.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate; Delphineis; Delphineis_sp.
JN098269.1.1703	0.0	16.0	0.0	41.0	38.0	30.0	14.0	19.0	17.0	39.0	8.0	26.0	76.0	266.0	222.0	13.0	65.0	109.0	61.0	48.0	46.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	15.0	19.0	14.0	0.0	18.0	53.0	0.0	0.0	28.0	0.0	0.0	23.0	85.0	37.0	342.0	141.0	572.0	0.0	0.0	0.0	46.0	205.0	291.0	293.0	0.0	0.0	281.0	0.0	116.0	Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Dinophyceae_XX; Alexandrium; Alexandrium_fundyense-GroupI
DQ322643.1.1796	38.0	27.0	43.0	16.0	62.0	13.0	27.0	11.0	15.0	19.0	10.0	0.0	6.0	16.0	20.0	10.0	0.0	0.0	26.0	38.0	43.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	5.0	9.0	29.0	53.0	8.0	998.0	0.0	0.0	0.0	23.0	15.0	0.0	0.0	61.0	34.0	694.0	377.0	159.0	57.0	41.0	76.0	194.0	115.0	152.0	50.0	0.0	27.0	6.0	0.0	Eukaryota; Alveolata; Dinophyta; Dinophyceae
JN205121.1.1609	0.0	0.0	0.0	0.0	0.0	0.0	71.0	8.0	73.0	0.0	0.0	325.0	0.0	0.0	0.0	0.0	0.0	2390.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	416.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Metazoa; Platyhelminthes; Turbellaria; Rhabdocoela; Schizorhynchus; Schizorhynchus_sp.
JX995299.1.1753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	554.0	0.0	0.0	0.0	0.0	0.0	0.0	894.0	1527.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Eurytemora; Eurytemora_affinis
EF100219.1.1372	284.0	409.0	229.0	20.0	42.0	109.0	30.0	26.0	16.0	30.0	29.0	17.0	16.0	0.0	7.0	11.0	16.0	15.0	19.0	37.0	27.0	24.0	29.0	0.0	0.0	0.0	5.0	0.0	4.0	2.0	30.0	43.0	11.0	288.0	0.0	0.0	8.0	3.0	0.0	0.0	0.0	12.0	0.0	129.0	96.0	421.0	55.0	28.0	35.0	132.0	178.0	0.0	0.0	10.0	29.0	25.0	25.0	Eukaryota; Alveolata; Apicomplexa; Apicomplexa_X; Coccidia; Eucoccidiorida; Cryptosporidium; Cryptosporidium_struthionis
EU371266.1.1807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda; Calanus; Calanus_helgolandicus
JN205122.1.1609	0.0	0.0	0.0	0.0	0.0	0.0	2017.0	631.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Metazoa; Platyhelminthes; Turbellaria; Rhabdocoela; Polycystis; Polycystis_sp.
GQ219689.1.1778	61.0	118.0	28.0	27.0	51.0	162.0	17.0	25.0	31.0	27.0	16.0	20.0	30.0	28.0	34.0	58.0	88.0	143.0	177.0	92.0	105.0	0.0	0.0	0.0	0.0	20.0	19.0	0.0	0.0	0.0	48.0	60.0	45.0	85.0	30.0	76.0	19.0	86.0	142.0	64.0	132.0	186.0	354.0	112.0	200.0	121.0	141.0	363.0	67.0	477.0	114.0	29.0	0.0	16.0	149.0	0.0	77.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Navicula
LC002843.1.1725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	9.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	159.0	55.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	340.0	453.0	446.0	289.0	264.0	202.0	97.0	66.0	79.0	0.0	28.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Dinophyceae_XX; Adenoides; Adenoides_eludens
AB104872.1.1781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	330.0	72.0	539.0	372.0	319.0	94.0	9.0	409.0	69.0	176.0	Eukaryota; Opisthokonta; Metazoa; Urochordata; Urochordata_X; Ascidiacea; Chelyosoma; Chelyosoma_siboja
AY854224.1.1405	0.0	0.0	0.0	1762.0	128.0	487.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Metazoa; Nematoda; Chromadorea; Chromadorea_X; Daptonema; Daptonema_normandicum
HM564528.1.1647	0.0	0.0	0.0	121.0	36.0	151.0	53.0	123.0	573.0	71.0	168.0	16.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	102.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	272.0	0.0	295.0	0.0	137.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Metazoa; Nematoda; Enoplea; Enoplea_X; Chaetonema; Chaetonema_sp.
AF372748.1.1744	16.0	0.0	5.0	19.0	0.0	16.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	16.0	18.0	48.0	23.0	12.0	21.0	43.0	174.0	61.0	87.0	170.0	42.0	278.0	125.0	459.0	172.0	490.0	59.0	69.0	160.0	40.0	57.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Araphid-pennate
L26448.3.1630	0.0	0.0	0.0	55.0	1792.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	10.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Alveolata; Ciliophora; Litostomatea; Haptoria; Litonotidae
KJ757837.1.1795	0.0	6.0	0.0	0.0	0.0	0.0	143.0	71.0	73.0	20.0	88.0	20.0	471.0	56.0	209.0	56.0	21.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	22.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	61.0	119.0	349.0	53.0	62.0	75.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Dinophyceae_XX; Sabulodinium; Sabulodinium_undulatum
AY854201.1.1468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	383.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1661.0	Eukaryota; Opisthokonta; Metazoa; Nematoda; Enoplea; Enoplea_X; Bathylaimus; Bathylaimus_sp.
HM140396.1.1759	0.0	0.0	0.0	299.0	136.0	73.0	27.0	25.0	0.0	0.0	0.0	0.0	67.0	46.0	18.0	42.0	33.0	60.0	97.0	347.0	295.0	4.0	0.0	8.0	14.0	0.0	1.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	0.0	14.0	23.0	45.0	58.0	29.0	16.0	42.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Alveolata; Ciliophora; Oligohymenophorea; Scuticociliatia; Pleuronematidae; Pleuronema
HQ413691.1.1755	0.0	0.0	0.0	0.0	0.0	4.0	292.0	292.0	296.0	261.0	261.0	53.0	10.0	0.0	7.0	8.0	54.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	51.0	47.0	0.0	7.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	17.0	48.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Alveolata; Ciliophora; Spirotrichea; Euplotia; Uronychiidae
GQ131930.1.1773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	75.0	317.0	184.0	601.0	367.0	351.0	81.0	34.0	162.0	46.0	168.0	Eukaryota; Opisthokonta; Metazoa; Arthropoda; Crustacea; Maxillopoda
KJ361972.1.1685	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	1515.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Dinophyceae_XX; Alexandrium; Alexandrium_ostenfeldii
AY854193.1.1402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1842.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Metazoa; Nematoda; Enoplea; Enoplea_X; Enoploides; Enoploides_sp.
EF417313.1.1249	0.0	0.0	0.0	16.0	42.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	87.0	105.0	44.0	80.0	34.0	139.0	84.0	71.0	27.0	0.0	0.0	0.0	20.0	14.0	0.0	14.0	36.0	0.0	6.0	0.0	0.0	82.0	87.0	56.0	224.0	189.0	155.0	0.0	0.0	0.0	16.0	56.0	0.0	56.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	100.0	0.0	24.0	Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Pfiesteriaceae
KT030901.1.1685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	110.0	215.0	92.0	382.0	230.0	162.0	69.0	41.0	207.0	35.0	123.0	Eukaryota; Opisthokonta; Metazoa; Brachiopoda; Brachiopoda_X; Brachiopoda_XX
KC869815.1.1762	0.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	10.0	0.0	346.0	62.0	0.0	9.0	1179.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	8.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Opisthokonta; Metazoa; Platyhelminthes; Turbellaria; Seriata; Polystyliphora; Polystyliphora_karlingi
KM067421.1.1578	24.0	2.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	87.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	11.0	0.0	219.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	84.0	630.0	266.0	645.0	20.0	0.0	9.0	0.0	99.0	9.0	0.0	0.0	0.0	0.0	0.0	Eukaryota; Rhizaria; Cercozoa; Filosa-Imbricatea; Thaumatomonadida; Thaumatomonadidae; Thaumatomastix; Thaumatomastix_sp.
FJ800589.1.1359	0.0	0.0	0.0	0.0	3.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	19.0	44.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	88.0	0.0	0.0	0.0	12.0	0.0	0.0	6.0	7.0	14.0	90.0	30.0	44.0	44.0	219.0	93.0	404.0	116.0	106.0	77.0	16.0	286.0	32.0	255.0	Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Thraustochytriales; Thraustochytriaceae; Thraustochytriaceae_X; Thraustochytriaceae_X_sp.
HM486988.1.1360	10.0	15.0	13.0	24.0	40.0	42.0	11.0	20.0	41.0	39.0	12.0	33.0	26.0	22.0	19.0	9.0	29.0	10.0	30.0	30.0	22.0	31.0	25.0	2.0	0.0	16.0	5.0	5.0	14.0	9.0	7.0	42.0	26.0	45.0	9.0	8.0	7.0	47.0	41.0	5.0	36.0	26.0	150.0	89.0	180.0	133.0	22.0	41.0	23.0	62.0	21.0	0.0	0.0	0.0	35.0	0.0	0.0	Eukaryota; Opisthokonta; Fungi; Chytridiomycota; Chytridiomycotina; Chytridiomycetes; Rhyzophidiales_X; Rhyzophidiales_XX_sp.
KP187826.1.1206	0.0	6.0	0.0	0.0	15.0	9.0	0.0	20.0	0.0	12.0	26.0	10.0	32.0	39.0	49.0	8.0	27.0	13.0	158.0	74.0	12.0	0.0	13.0	0.0	0.0	38.0	19.0	12.0	30.0	19.0	59.0	131.0	46.0	92.0	5.0	55.0	64.0	168.0	57.0	36.0	23.0	56.0	136.0	259.0	84.0	227.0	56.0	127.0	154.0	811.0	790.0	483.0	201.0	97.0	481.0	118.0	243.0	Eukaryota; Rhizaria; Cercozoa; Filosa-Thecofilosea; Cryomonadida; Protaspa-lineage
AB120003.1.1724	0.0	0.0	7.0	51.0	145.0	149.0	42.0	54.0	66.0	44.0	42.0	61.0	36.0	102.0	38.0	0.0	0.0	4.0	27.0	35.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	36.0	30.0	22.0	66.0	44.0	15.0	15.0	36.0	50.0	26.0	16.0	15.0	0.0	0.0	36.0	0.0	0.0	15.0	0.0	0.0	55.0	0.0	0.0	Eukaryota; Alveolata; Dinophyta; Dinophyceae; Dinophyceae_X; Dinophyceae_XX; Gyrodinium; Gyrodinium_rubrum
GU385551.1.1701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	14.0	14.0	0.0	6.0	110.0	45.0	28.0	14.0	55.0	137.0	237.0	91.0	133.0	72.0	104.0	90.0	113.0	63.0	125.0	Eukaryota; Stramenopiles; Ochrophyta; Bacillariophyta; Bacillariophyta_X; Raphid-pennate; Achnanthes; Achnanthes_sp.
AB714786.1.1791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	410.0	44.0	548.0	366.0	243.0	98.0	14.0	429.0	58.0	239.0	Eukaryota; Opisthokonta; Metazoa; Mollusca; Bivalvia; Heteroconchia
AB973539.1.1653	87.0	51.0	20.0	5.0	0.0	9.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	11.0	10.0	13.0	9.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	362.0	21.0	21.0	19.0	68.0	87.0	19.0	90.0	97.0	283.0	164.0	238.0	110.0	13.0	137.0	61.0	160.0	20.0	29.0	28.0	5.0	64.0	7.0	40.0	Eukaryota; Stramenopiles; Stramenopiles_X; Labyrinthulea; Labyrinthulales; Labyrinthulaceae; Oblongichytrium; Oblongichytrium_sp.
AF109326.1.1707	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	5.0	0.0	0.0	9.0	8.0	10.0	0.0	0.0	27.0	257.0	342.0	368.0	30.0	3.0	4.0	0.0	63.0	68.0	47.0	16.0	61.0	9.0	24.0	Eukaryota; Stramenopiles; Ochrophyta; Chrysophyceae; Chrysophyceae_X; Chrysophyceae_Clade-F; Paraphysomonas; Paraphysomonas_butcheri
